,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,accommodates,bedrooms,beds,instant_bookable,price,Clothing,Entertainment,Exercise,Kitchen,Luxury,Outdoor,Parking,Security,Streaming,Technology,Views,Ward,Privacy,review_scores_rating,Target
4967,1.0,1.0,0.67,0.0,4,2.0,2.0,0,350.0,1,1,1,1,1,1,0,1,1,1,0,2,1,4.85,1
4968,1.0,1.0,1.0,1.0,2,1.0,2.0,0,120.0,1,0,0,1,0,0,1,1,1,0,1,4,1,4.86,1
4969,1.0,1.0,0.99,0.39646102343376377,14,5.0,7.0,0,471.0,1,0,0,0,0,1,1,1,0,0,0,5,1,4.83,1
4970,1.0,1.0,1.0,1.0,5,2.0,3.0,0,185.0,1,1,0,1,0,1,0,1,1,0,0,2,1,4.96,1
4971,1.0,1.0,0.99,0.0,4,2.0,2.0,0,219.0,1,1,1,1,0,1,0,1,0,0,0,1,1,4.86,1
4972,1.0,1.0,0.96,0.39646102343376377,2,1.7702985856469355,1.0,0,122.0,1,0,0,1,0,1,0,1,0,0,0,1,2,4.5,0
4973,1.0,1.0,1.0,0.0,7,4.0,5.0,1,350.0,0,0,0,0,0,0,1,1,0,0,0,6,1,5.0,1
4974,1.0,1.0,0.99,0.0,3,1.0,1.0,0,129.0,1,0,0,1,0,0,0,1,0,0,0,5,1,4.47,0
4975,2.0,1.0,0.96,0.39646102343376377,1,1.7702985856469355,1.0,0,51.0,0,0,0,1,0,1,0,1,0,0,0,2,2,4.63,0
4976,1.0,1.0,0.98,1.0,4,1.0,2.0,1,107.0,1,1,0,1,1,1,1,1,1,0,0,7,1,4.96,1
4977,1.0,1.0,1.0,0.0,3,1.0,1.0,0,116.0,1,0,0,1,0,1,1,1,0,0,0,4,1,5.0,1
4978,1.0,0.99,0.99,0.0,3,1.7702985856469355,2.0,1,134.0,1,0,0,1,1,1,1,1,0,0,0,5,1,4.78,1
4979,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,4,1.0,1.0,1,146.0,1,1,0,1,0,1,1,1,1,0,0,4,1,4.79,1
4980,1.0,1.0,1.0,1.0,2,1.0,1.0,0,200.0,1,1,0,1,0,0,0,1,0,0,0,1,1,4.88,1
4981,1.0,1.0,0.97,1.0,2,1.0,1.0,1,145.0,1,1,0,1,0,0,1,1,1,0,0,6,1,4.79,1
4982,2.0,1.0,1.0,0.0,2,1.7702985856469355,1.0,0,120.0,1,0,0,1,0,1,0,1,0,0,0,1,1,4.6,0
4983,1.0,1.0,1.0,0.0,10,4.0,5.0,0,501.0,1,0,0,1,1,1,1,1,0,1,0,7,1,4.89,1
4984,1.0,1.0,0.96,0.39646102343376377,2,1.7702985856469355,1.0,0,90.0,1,0,0,1,0,1,0,1,0,0,0,1,2,5.0,1
4985,1.0,1.0,0.96,0.39646102343376377,2,1.7702985856469355,1.0,0,90.0,1,0,0,1,0,1,0,1,0,0,0,1,2,4.5,0
4986,1.0,1.0,1.0,1.0,8,3.0,4.0,1,190.0,1,1,0,1,0,0,1,1,1,0,0,7,1,4.78,1
4987,1.0,1.0,0.98,0.0,3,1.0,2.0,0,94.0,1,0,0,1,0,1,0,1,1,0,0,8,1,4.77,1
4988,1.0,1.0,1.0,1.0,4,2.0,2.0,0,165.0,1,1,0,1,0,1,1,1,1,1,0,7,1,4.78,1
4989,1.0,1.0,0.98,1.0,6,3.0,3.0,0,301.0,1,1,0,1,0,0,1,1,1,1,0,1,1,4.91,1
4990,1.0,1.0,0.91,1.0,5,2.0,3.0,0,179.0,1,0,0,1,0,0,0,1,0,0,0,5,1,4.95,1
4991,1.0,1.0,1.0,1.0,2,1.0,1.0,1,165.0,1,1,0,1,0,1,0,1,1,0,0,1,1,4.82,1
4992,1.0,0.92,0.96,0.0,7,3.0,3.0,0,213.0,1,1,0,1,0,0,1,1,0,0,0,5,1,4.65,0
4993,1.0,1.0,0.91,1.0,3,1.7702985856469355,2.0,0,136.0,1,1,1,1,0,1,0,1,1,0,0,1,1,4.93,1
4994,1.0,1.0,0.99,1.0,6,2.0,2.0,1,167.0,1,0,0,1,0,0,1,1,0,1,0,6,1,4.83,1
4995,1.0,1.0,0.87,1.0,2,1.0,1.0,0,155.0,1,1,0,1,0,1,1,1,1,0,0,4,1,5.0,1
4996,1.0,1.0,1.0,0.39646102343376377,2,1.7702985856469355,1.0,1,149.0,1,0,0,1,0,0,0,1,0,1,0,2,2,4.93,1
4997,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,2,1.0,1.0,0,177.0,1,1,0,1,0,0,0,1,0,1,0,2,1,4.94,1
4999,1.0,1.0,1.0,1.0,10,3.0,4.0,0,482.0,1,0,0,1,0,0,0,1,0,0,0,1,1,5.0,1
5002,1.0,0.92,1.0,1.0,4,1.0,2.0,0,149.0,1,0,0,1,0,0,0,1,0,0,0,6,1,4.93,1
5003,2.0,1.0,0.88,0.39646102343376377,1,1.7702985856469355,1.0,0,75.0,0,0,0,0,0,1,1,1,0,0,0,7,2,5.0,1
5004,1.0,1.0,0.91,1.0,4,2.0,2.0,0,201.0,1,0,0,1,0,0,0,1,1,1,0,5,1,4.81,1
5006,1.0,0.99,0.99,0.0,2,1.7702985856469355,1.0,1,69.0,1,0,0,1,0,1,1,1,0,0,0,4,1,2.25,0
5007,1.0,1.0,0.99,1.0,2,1.0,1.0,0,139.0,1,1,0,1,0,0,0,1,1,1,0,2,1,5.0,1
5008,1.0,1.0,1.0,0.0,4,1.0,2.0,0,127.0,1,0,0,1,0,0,0,1,0,0,1,5,1,4.22,0
5009,1.0,1.0,1.0,1.0,2,1.0,1.0,0,91.0,1,1,0,1,0,1,0,1,1,1,0,5,1,5.0,1
5010,1.0,1.0,1.0,0.0,5,2.0,3.0,0,203.0,1,1,0,1,0,1,0,1,0,0,0,6,1,4.45,0
5011,1.0,1.0,0.99,0.0,4,2.0,2.0,0,244.0,1,1,0,1,0,1,0,1,1,0,0,1,1,4.57,0
5012,1.0,0.99,0.99,0.0,4,2.0,2.0,1,126.0,1,0,0,1,0,0,1,1,0,0,0,4,1,4.5,0
5013,1.3098230912476723,0.9654562383612664,1.0,0.39646102343376377,2,1.7702985856469355,1.0,1,59.0,0,0,1,0,0,1,0,1,0,0,0,5,2,5.0,1
5014,1.0,1.0,0.87,1.0,2,1.0,1.0,0,88.0,1,0,0,1,0,1,0,1,0,0,0,4,2,4.33,0
5015,1.0,1.0,0.94,0.0,4,1.0,2.0,0,109.0,0,0,0,1,0,0,0,1,0,0,0,4,1,4.73,1
5016,1.0,0.99,0.98,1.0,5,3.0,4.0,0,718.0,1,0,0,1,0,0,1,1,0,0,0,2,1,5.0,1
5017,1.0,1.0,0.96,1.0,3,1.0,2.0,0,135.0,1,1,0,1,0,0,1,1,0,0,0,5,1,4.98,1
5018,1.0,1.0,0.97,1.0,4,3.0,3.0,0,135.0,1,1,0,1,0,1,1,1,1,0,0,4,1,4.93,1
5019,1.0,1.0,1.0,0.0,16,9.0,12.0,0,942.0,1,1,0,1,1,1,1,1,1,0,1,4,1,4.41,0
5020,1.0,1.0,0.99,1.0,5,2.0,3.0,0,146.0,1,1,0,1,0,1,1,1,1,1,0,4,1,4.89,1
5021,2.0,0.7,0.6,0.39646102343376377,1,1.7702985856469355,1.0,0,39.0,0,1,0,0,0,0,1,1,0,0,0,7,2,5.0,1
5023,1.0,1.0,1.0,0.0,6,3.0,4.0,1,238.0,1,0,0,1,0,1,1,1,0,0,0,5,1,4.44,0
5025,1.0,1.0,1.0,0.0,11,5.0,8.0,1,322.0,1,0,0,1,0,1,0,1,0,0,0,1,1,4.0,0
5026,1.0,1.0,0.98,1.0,4,1.0,2.0,0,203.0,1,1,0,1,0,1,0,1,1,0,1,6,1,4.94,1
5027,1.0,0.92,0.97,0.0,8,3.0,5.0,0,564.0,1,0,0,1,0,1,0,1,0,0,0,6,1,4.5,0
5028,1.0,1.0,0.97,0.0,2,1.0,1.0,0,143.0,1,0,1,1,0,0,0,1,0,0,0,6,1,5.0,1
5030,1.0,1.0,1.0,0.39646102343376377,8,3.0,3.0,0,477.0,1,1,0,1,1,1,0,1,0,0,1,1,1,4.86,1
5031,1.0,1.0,0.99,0.0,4,1.0,2.0,0,113.0,1,0,0,1,0,1,0,1,0,0,0,1,1,4.88,1
5032,1.0,1.0,0.99,0.0,4,2.0,2.0,0,245.0,1,0,1,1,0,1,0,1,0,0,0,1,1,4.69,0
5033,1.0,1.0,1.0,0.39646102343376377,2,1.7702985856469355,1.0,1,180.0,1,1,0,0,0,0,0,1,1,1,0,2,2,5.0,1
5034,1.0,1.0,1.0,0.0,8,4.0,4.0,0,596.0,1,1,0,1,0,1,1,1,0,0,0,5,1,5.0,1
5035,1.0,1.0,0.99,0.0,4,2.0,2.0,0,370.0,1,1,0,1,0,1,0,1,0,0,1,1,1,4.8,1
5036,1.0,0.99,0.97,0.0,2,1.0,1.0,0,143.0,1,0,0,1,0,0,0,1,0,0,0,6,1,4.0,0
5037,2.0,1.0,0.83,1.0,6,3.0,3.0,0,402.0,1,0,0,1,0,1,1,1,0,0,1,3,1,5.0,1
5038,1.0,0.93,0.99,0.0,4,1.0,2.0,1,92.0,1,0,0,1,0,1,0,1,0,0,0,5,1,4.52,0
5039,1.0,0.99,0.99,0.0,2,1.7702985856469355,2.077656675749319,0,196.0,1,0,0,1,0,0,0,1,0,0,0,2,2,3.63,0
5040,1.0,1.0,1.0,1.0,6,2.0,4.0,0,271.0,1,1,0,1,0,1,0,1,1,1,0,1,1,5.0,1
5041,1.0,1.0,1.0,1.0,5,2.0,3.0,0,184.0,1,0,0,1,0,1,0,1,0,0,0,2,1,4.9,1
5042,1.0,1.0,1.0,0.0,4,1.0,1.0,1,126.0,1,0,0,1,0,1,0,1,0,1,1,1,1,4.43,0
5043,1.0,1.0,0.97,0.0,3,1.0,2.0,0,85.0,1,1,0,1,0,1,0,1,1,1,0,4,1,4.77,1
5044,1.0,1.0,0.96,1.0,4,2.0,2.0,0,173.0,1,0,0,1,0,0,0,1,0,0,0,5,1,4.65,0
5045,2.0,0.94,0.97,1.0,4,2.0,2.0,0,125.0,1,1,0,1,1,0,1,1,1,0,0,5,1,4.86,1
5046,1.0,1.0,1.0,1.0,5,2.0,3.0,0,368.0,1,1,0,1,0,1,1,1,0,0,0,1,1,5.0,1
5047,1.0,1.0,0.98,0.0,2,1.0,1.0,0,93.0,0,0,0,1,0,0,0,1,0,0,0,6,1,5.0,1
5048,1.0,1.0,0.96,0.0,5,3.0,3.0,0,256.0,1,0,0,1,1,1,1,1,0,0,0,5,1,4.71,1
5049,1.0,1.0,1.0,1.0,8,3.0,3.0,0,309.0,1,0,0,1,0,1,1,1,0,0,0,1,1,4.91,1
5051,1.0,0.96,1.0,1.0,6,2.0,2.0,0,277.0,1,1,0,1,0,1,0,1,1,0,0,1,1,4.91,1
5052,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,6,2.0,3.0,0,178.0,1,1,0,1,0,1,1,1,0,1,0,5,1,4.95,1
5053,1.0,1.0,1.0,0.39646102343376377,2,1.7702985856469355,1.0,0,96.0,1,1,0,1,0,1,0,1,1,0,0,1,2,5.0,1
5054,1.0,1.0,0.98,1.0,4,2.0,3.0,0,299.0,1,1,0,1,0,1,1,1,0,0,0,6,1,4.96,1
5055,1.0,1.0,1.0,0.0,4,1.0,2.0,0,130.0,0,1,0,1,0,0,0,1,1,1,0,6,1,4.94,1
5057,1.0,1.0,0.97,0.39646102343376377,2,1.7702985856469355,1.0,0,69.0,1,1,0,1,0,0,1,1,1,0,0,4,2,4.97,1
5060,1.0,1.0,0.99,0.0,4,2.0,2.0,1,114.0,1,1,1,1,0,0,1,1,1,1,1,2,1,4.83,1
5061,1.0,1.0,0.96,1.0,3,1.0,2.0,0,100.0,1,1,0,1,0,0,0,1,1,0,0,5,1,5.0,1
5062,1.0,1.0,1.0,1.0,4,1.0,2.0,0,177.0,1,1,0,1,1,1,0,1,0,0,0,6,1,4.92,1
5063,1.0,1.0,0.97,1.0,4,2.0,3.0,0,115.0,1,0,0,1,0,0,0,1,0,1,0,4,1,4.86,1
5064,1.0,1.0,1.0,1.0,3,1.0,2.0,0,155.0,1,0,0,1,0,1,0,1,0,0,0,2,1,4.85,1
5065,1.0,1.0,1.0,1.0,5,2.0,3.0,0,185.0,1,0,0,1,0,1,0,1,0,0,0,2,1,4.89,1
5066,1.0,1.0,1.0,1.0,5,2.0,3.0,0,198.0,1,0,0,1,0,1,0,1,0,0,0,2,1,4.85,1
5067,1.0,0.98,0.98,0.0,5,2.0,3.0,1,270.0,1,0,1,1,0,0,0,1,0,0,0,6,1,5.0,1
5068,1.0,1.0,0.97,1.0,3,1.0,1.0,0,125.0,1,1,0,1,0,1,1,1,1,0,0,5,1,4.76,1
5069,1.0,0.98,0.98,0.0,5,2.0,3.0,1,270.0,1,0,1,1,0,0,0,1,0,0,0,6,1,1.0,0
5070,1.0,0.98,0.98,0.0,5,2.0,3.0,1,315.0,1,0,1,1,0,0,0,1,0,0,0,6,1,4.67,0
5071,1.0,0.98,0.98,0.0,5,2.0,3.0,1,315.0,1,0,1,1,0,0,0,1,0,0,0,6,1,4.58,0
5072,1.3098230912476723,0.9654562383612664,0.9298995663090619,1.0,8,3.0,4.0,0,275.0,1,1,1,1,0,1,0,1,0,0,0,1,1,5.0,1
5073,1.0,1.0,0.99,1.0,4,1.0,2.0,0,129.0,1,0,0,1,0,0,1,1,0,1,0,5,1,4.79,1
5074,1.0,1.0,0.95,0.0,8,3.0,5.0,0,171.0,1,0,0,1,0,1,1,1,0,0,0,7,1,4.56,0
5077,1.0,1.0,0.95,1.0,3,1.0,1.0,1,163.0,1,1,0,1,0,0,1,1,1,0,0,3,1,5.0,1
5078,1.0,1.0,1.0,1.0,7,3.0,3.0,1,350.0,0,1,0,1,0,1,1,1,1,0,0,3,1,4.89,1
5079,1.0,1.0,1.0,0.0,9,4.0,5.0,0,337.0,1,1,0,1,0,1,0,1,0,0,0,5,1,5.0,1
5081,2.0,1.0,1.0,0.39646102343376377,2,1.7702985856469355,1.0,1,156.0,1,1,0,1,0,1,1,1,1,0,0,5,2,5.0,1
5083,1.0,1.0,1.0,0.0,4,1.7702985856469355,2.0,0,108.0,1,1,0,1,0,0,1,1,0,0,0,7,1,4.5,0
5084,1.0,0.99,0.98,1.0,8,4.0,4.0,0,502.0,1,0,0,1,0,0,1,1,0,0,0,2,1,4.65,0
5085,1.0,1.0,1.0,1.0,3,1.0,1.0,1,153.0,0,0,0,0,0,0,0,1,0,0,0,1,1,4.65,0
5086,1.0,1.0,0.99,1.0,4,2.0,3.0,0,305.0,1,1,0,1,0,1,1,1,1,0,1,5,1,4.62,0
5088,2.0,1.0,1.0,0.39646102343376377,2,1.7702985856469355,1.0,1,114.0,1,0,0,1,0,1,1,1,0,0,0,5,2,1.0,0
5089,1.0,1.0,0.99,1.0,6,3.0,4.0,0,462.0,1,1,0,1,0,1,1,1,1,0,1,5,1,4.75,1
5090,1.0,1.0,0.99,1.0,2,1.7702985856469355,1.0,0,113.0,1,1,0,1,0,0,0,1,1,0,0,5,1,4.45,0
5092,1.0,1.0,1.0,1.0,2,1.0,1.0,0,79.0,1,1,1,1,0,0,1,1,0,1,0,8,1,4.87,1
5093,1.3098230912476723,0.9654562383612664,0.9298995663090619,1.0,6,2.0,3.0,0,189.0,1,1,0,1,0,0,0,1,1,1,0,5,1,5.0,1
5094,1.0,1.0,0.96,1.0,7,3.0,4.0,0,404.0,1,1,1,1,0,1,1,1,1,0,1,2,1,5.0,1
5095,1.0,0.99,0.99,0.0,4,2.0,2.0,0,302.0,1,1,0,1,0,1,0,1,1,0,0,6,1,4.8,1
5096,2.0,1.0,1.0,0.39646102343376377,2,1.7702985856469355,1.0,1,150.0,1,1,0,1,0,1,1,1,0,0,0,5,2,5.0,1
5097,1.0,0.99,0.99,0.0,5,2.0,4.0,1,142.0,1,1,0,1,1,0,1,1,0,0,0,7,1,4.56,0
5098,1.0,1.0,0.9,0.0,2,1.0,1.0,0,120.0,1,0,1,1,0,1,1,1,0,0,0,4,1,5.0,1
5099,1.0,0.99,0.98,1.0,5,1.0,3.0,0,89.0,1,0,0,1,0,1,0,1,0,0,0,4,1,4.94,1
5100,1.0,1.0,0.84,0.0,4,2.0,2.0,0,133.0,0,0,0,0,0,0,0,1,0,0,0,2,1,4.84,1
5101,1.0,1.0,0.98,0.0,4,2.0,2.0,0,148.0,1,1,0,0,0,1,0,1,0,0,0,8,1,4.44,0
5103,2.0,0.7,0.99,0.39646102343376377,1,1.7702985856469355,1.0,1,65.0,0,0,0,0,0,0,1,1,0,0,0,5,2,5.0,1
5104,1.0,1.0,0.99,0.0,4,2.0,2.0,0,328.0,1,0,0,1,0,1,0,1,0,0,0,1,1,4.8,1
5105,1.0,1.0,0.98,0.0,2,1.0,1.0,0,121.0,1,1,0,1,0,1,0,1,1,0,0,4,1,4.69,0
5106,1.0,1.0,1.0,0.39646102343376377,1,1.7702985856469355,1.0,1,57.0,1,0,0,1,0,0,0,1,0,1,0,2,2,4.88,1
5108,1.0,1.0,1.0,1.0,4,1.0,2.0,1,164.0,1,1,0,1,0,0,1,1,1,0,0,6,1,5.0,1
5109,1.0,1.0,0.94,1.0,2,1.7702985856469355,1.0,0,107.0,1,1,1,1,0,1,0,1,0,0,0,5,1,4.93,1
5111,1.0,1.0,1.0,1.0,7,2.0,2.0,1,276.0,1,1,0,1,1,1,1,1,1,0,0,5,1,4.86,1
5112,1.0,1.0,1.0,0.0,4,2.0,2.0,1,169.0,1,1,0,1,0,1,0,1,1,1,0,1,1,4.71,1
5113,1.0,1.0,1.0,0.0,4,2.0,2.0,1,129.0,1,0,0,0,0,0,1,1,0,0,0,5,1,3.67,0
5116,1.0,0.93,0.97,0.0,4,1.0,2.0,1,193.0,1,0,0,1,0,0,0,1,0,0,0,2,2,2.0,0
5117,2.0,0.75,1.0,0.0,4,2.0,2.0,0,120.0,1,0,0,1,0,0,0,1,0,0,0,5,1,5.0,1
5118,1.0,1.0,1.0,0.39646102343376377,3,1.7702985856469355,2.0,1,77.0,1,0,0,1,0,0,0,1,1,0,0,2,2,4.95,1
5119,2.0,1.0,1.0,1.0,2,1.7702985856469355,1.0,0,145.0,1,0,0,1,0,1,1,1,0,0,0,2,1,5.0,1
5120,1.0,1.0,1.0,1.0,6,2.0,2.0,0,233.0,1,0,0,1,0,1,1,1,0,0,0,2,1,4.72,1
5121,1.0,1.0,0.99,0.0,6,2.0,2.0,0,162.0,1,1,0,1,0,1,1,1,1,1,1,5,1,4.69,0
5122,1.0,1.0,1.0,1.0,2,1.7702985856469355,1.0,0,96.0,1,0,0,1,0,0,0,1,0,0,0,4,1,4.92,1
5123,1.0,1.0,1.0,1.0,2,1.0,1.0,0,104.0,1,1,0,1,0,0,0,1,1,0,0,1,1,4.87,1
5124,1.0,1.0,0.93,1.0,4,2.0,3.0,0,120.0,0,0,0,1,0,0,0,1,0,0,0,4,1,4.91,1
5125,1.0,1.0,1.0,0.0,4,1.0,2.0,1,225.0,0,0,0,0,0,1,1,1,0,0,0,3,1,4.5,0
5126,1.0,1.0,0.99,1.0,4,2.0,2.0,0,226.0,1,1,0,1,0,1,1,1,1,0,0,5,1,4.67,0
5127,1.0,0.99,0.99,0.0,14,7.0,7.0,1,951.0,1,0,0,1,1,0,1,1,0,0,0,4,1,4.75,1
5128,1.0,0.99,0.99,0.0,4,2.0,2.0,1,333.0,1,0,0,1,0,0,1,1,0,0,0,4,1,5.0,1
5129,2.0,1.0,0.75,0.0,8,3.0,2.0,0,200.0,1,1,0,1,0,1,1,1,1,0,1,6,1,5.0,1
5130,1.0,1.0,0.97,0.39646102343376377,2,1.7702985856469355,1.0,1,50.0,1,1,0,1,0,0,1,1,0,0,0,7,2,5.0,1
5132,1.0,0.93,0.97,0.0,2,1.0,1.0,1,188.0,1,0,0,1,0,0,0,1,0,0,0,2,2,3.0,0
5133,1.0,1.0,0.98,1.0,4,1.0,1.0,0,120.0,1,1,0,1,0,0,0,1,1,0,0,3,1,5.0,1
5134,3.0,1.0,0.7,0.0,6,3.0,3.0,0,657.0,1,0,0,1,1,1,0,1,0,1,1,2,1,4.86,1
5135,1.0,1.0,0.99,0.0,6,3.0,6.0,1,221.0,1,0,0,1,0,1,1,1,0,0,0,7,1,4.21,0
5136,1.0,0.96,0.99,1.0,10,4.0,6.0,1,246.0,1,1,0,1,0,1,1,1,0,0,0,5,1,4.83,1
5137,1.0,0.96,0.99,1.0,12,4.0,8.0,1,320.0,1,0,0,1,0,1,1,1,0,0,0,4,1,4.88,1
5138,1.0,1.0,1.0,1.0,3,1.7702985856469355,1.0,1,199.0,1,0,0,1,0,0,0,1,0,0,0,2,1,5.0,1
5141,3.0,1.0,0.56,0.39646102343376377,1,1.7702985856469355,1.0,0,51.0,1,0,1,0,1,1,1,1,0,0,0,2,2,5.0,1
5142,1.0,1.0,0.91,0.39646102343376377,1,1.7702985856469355,1.0,0,28.0,1,0,0,0,1,1,0,1,0,0,0,7,2,4.5,0
5144,1.0,1.0,0.99,0.0,6,3.0,4.0,0,294.0,1,1,0,1,0,1,0,1,1,0,0,6,1,5.0,1
5145,1.3098230912476723,0.9654562383612664,0.93,0.0,2,1.0,1.0,0,100.0,0,0,1,0,0,1,1,1,0,0,0,5,1,4.38,0
5146,1.0,0.98,0.98,0.0,3,1.0,2.0,1,170.0,1,0,1,1,0,1,0,1,0,0,0,6,1,4.15,0
5147,1.0,1.0,1.0,1.0,2,1.0,1.0,1,128.0,1,0,0,1,0,1,0,1,1,1,0,8,1,4.91,1
5152,1.0,0.86,0.97,0.0,2,1.0,1.0,0,120.0,1,1,1,0,0,1,1,1,0,0,1,5,1,4.57,0
5155,1.0,1.0,0.87,0.39646102343376377,1,1.7702985856469355,1.0,0,68.0,1,0,0,1,0,1,1,1,0,0,0,4,2,4.8,1
5156,1.0,1.0,1.0,0.0,8,4.0,5.0,1,287.0,1,0,0,1,0,1,1,1,0,0,1,5,1,4.8,1
5157,1.0,1.0,0.91,1.0,5,2.0,3.0,0,216.0,1,1,0,1,0,0,0,1,1,0,0,5,1,4.97,1
5158,1.0,1.0,1.0,1.0,3,1.0,2.0,1,112.0,1,1,0,1,0,0,0,1,0,0,0,5,1,4.81,1
5164,1.0,1.0,1.0,1.0,4,2.0,2.0,0,144.0,1,0,0,1,0,1,0,1,0,0,0,1,1,4.85,1
5165,1.0,1.0,1.0,0.0,6,3.0,3.0,0,150.0,1,1,0,1,0,1,1,1,1,0,1,7,1,4.0,0
5166,3.0,0.7,0.41,0.0,2,1.0,1.0,0,229.0,1,0,1,1,0,0,0,1,0,1,0,6,1,4.67,0
5167,1.3098230912476723,0.9654562383612664,1.0,0.0,3,1.0,2.0,0,85.0,1,0,0,1,0,1,0,1,0,0,0,6,1,5.0,1
5168,1.0,0.8,1.0,0.0,4,2.0,2.0,1,100.0,0,0,0,0,0,0,0,1,0,0,0,3,1,3.33,0
5169,1.0,0.91,0.98,0.0,13,3.0,5.0,1,402.0,1,0,0,1,0,1,1,1,0,0,0,5,1,4.07,0
5170,1.0,1.0,0.97,1.0,4,2.0,2.0,0,96.0,1,1,0,1,0,0,1,1,1,0,0,7,1,4.89,1
5171,1.0,1.0,1.0,1.0,4,1.0,2.0,0,121.0,1,0,0,1,0,1,0,1,0,0,0,1,1,4.97,1
5172,1.0,1.0,0.95,1.0,2,1.0,1.0,0,140.0,1,1,1,1,0,1,0,1,0,1,0,5,1,4.88,1
5173,1.3098230912476723,0.9654562383612664,1.0,0.0,4,2.0,2.0,0,300.0,1,1,0,0,0,1,1,1,1,0,0,5,1,5.0,1
5174,1.0,1.0,0.99,1.0,2,1.0,1.0,0,185.0,1,1,0,1,0,0,0,1,1,0,0,2,1,4.63,0
5175,1.0,1.0,0.87,1.0,2,1.0,1.0,0,128.0,1,0,0,1,1,1,0,1,0,0,0,7,1,4.96,1
5176,1.0,1.0,0.98,1.0,5,2.0,3.0,1,272.0,1,0,0,1,1,1,0,1,0,0,0,1,1,4.83,1
5177,1.0,1.0,0.98,0.0,8,2.0,4.0,0,119.0,1,0,0,1,0,1,1,1,0,0,1,8,1,4.68,0
5178,1.0,1.0,1.0,0.0,2,1.0,1.0,0,123.0,1,1,0,1,0,1,0,1,1,1,0,4,1,5.0,1
5179,1.0,1.0,1.0,0.0,5,2.0,2.0,0,185.0,1,1,0,1,0,0,0,1,0,0,0,5,1,4.71,1
5180,1.0,1.0,0.88,0.39646102343376377,2,1.7702985856469355,1.0,0,76.0,1,0,0,1,0,0,1,1,0,0,0,7,2,5.0,1
5181,1.0,1.0,1.0,0.0,16,5.0,5.0,1,388.0,1,0,0,0,0,1,1,1,0,0,0,1,1,4.72,1
5182,1.0,1.0,1.0,1.0,6,2.0,3.0,1,112.0,1,0,0,1,1,1,1,1,0,0,0,7,1,4.87,1
5183,1.0,1.0,0.95,1.0,2,1.0,1.0,0,111.0,1,1,0,1,0,0,0,1,1,1,0,5,1,4.95,1
5184,1.0,1.0,1.0,0.0,8,3.0,5.0,0,350.0,1,1,0,1,0,1,1,1,0,1,0,4,1,4.88,1
5185,1.0,1.0,1.0,1.0,6,3.0,4.0,1,359.0,1,0,0,1,0,1,1,1,0,0,0,1,1,4.9,1
5188,1.0,1.0,0.99,1.0,4,2.0,2.0,0,120.0,1,1,0,1,0,0,1,1,1,1,0,7,1,5.0,1
5189,1.0,0.99,0.98,1.0,4,1.0,3.0,0,200.0,1,0,0,1,0,0,0,0,0,0,0,6,1,5.0,1
5190,1.0,0.98,0.98,0.0,5,2.0,3.0,1,315.0,1,0,1,1,0,0,0,1,0,0,0,6,1,4.4,0
5191,1.0,0.98,1.0,1.0,3,1.0,2.0,1,125.0,1,1,0,1,0,1,1,1,1,1,0,5,1,4.84,1
5192,1.0,1.0,0.9,0.0,4,1.0,2.0,0,65.0,1,1,1,1,0,0,0,1,1,0,0,4,1,5.0,1
5193,2.0,1.0,0.88,0.0,5,1.0,1.0,0,114.0,1,1,0,1,0,1,0,1,0,1,0,5,1,4.78,1
5194,1.0,1.0,0.97,0.39646102343376377,2,1.7702985856469355,1.0,0,43.0,0,0,0,1,0,0,1,1,0,1,0,5,2,4.89,1
5195,3.0,1.0,1.0,0.0,3,1.0,3.0,0,65.0,0,0,0,0,0,0,0,1,0,0,0,1,1,5.0,1
5196,1.0,0.99,0.98,1.0,2,1.0,1.0,0,99.0,1,0,0,1,0,0,0,1,0,0,0,3,1,4.67,0
5199,1.0,1.0,0.96,1.0,3,1.0,1.0,0,148.0,1,0,0,1,0,0,0,1,0,0,0,1,1,4.81,1
5200,1.0,1.0,0.99,0.0,4,2.0,2.0,0,250.0,1,0,0,1,0,1,0,1,0,0,0,2,1,4.76,1
5201,1.0,1.0,1.0,1.0,3,1.0,1.0,1,94.0,1,0,0,1,0,1,0,1,0,0,0,4,1,4.94,1
5202,2.0,1.0,1.0,1.0,2,1.0,1.0,0,78.0,1,1,0,1,1,1,1,1,1,1,0,5,1,5.0,1
5203,1.0,1.0,0.97,0.39646102343376377,2,1.7702985856469355,1.0,0,40.0,1,0,0,1,0,1,1,1,0,0,1,7,2,2.0,0
5204,1.0,1.0,1.0,0.0,4,1.0,2.0,0,175.0,1,0,1,1,0,1,1,1,0,1,0,5,1,4.89,1
5206,1.0,1.0,1.0,1.0,3,1.0,1.0,1,167.0,1,0,0,1,0,1,0,1,0,1,0,2,1,4.88,1
5207,1.0,1.0,1.0,0.0,6,2.0,2.0,1,249.0,1,0,0,1,1,0,0,1,0,0,0,1,1,4.25,0
5208,1.0,1.0,0.97,0.39646102343376377,1,1.7702985856469355,1.0,0,49.0,0,0,0,1,0,0,0,1,0,0,0,1,2,4.0,0
